153	153	1	Milk, evaporated, partly skimmed, canned, undiluted, 2% M.F.	Milk
154	154	1	Yogourt, plain, more than 4% M.F.	Yogourt
155	155	1	Yogourt, stirred or swiss style, plain	Yogourt
156	156	1	Yogourt, beverage, YOP, YOPLAIT	Yogourt
157	157	1	Yogourt, fruit bottom, more than 4% M.F.	Yogourt
159	159	1	Cheese, processed spread, cheddar, with skim milk	Miscellaneous
160	160	1	Cheese, calorie reduced (6% M.F.)	Miscellaneous
162	162	1	Cheese, calorie reduced (0.5% M.F.)	Miscellaneous
163	163	1	Cream, table (coffee), 20% M.F.	Miscellaneous
164	164	19	Dessert, frozen yogourt	Miscellaneous
165	165	1	Yogourt, fruit, stirred/swiss style	Yogourt
169	169	2	Spices, allspice, ground	Spices
170	170	2	Spices, anise seeds	Spices
171	171	2	Spices, basil, dried	Spices
172	172	2	Spices, bay leaf	Spices
173	173	2	Spices, caraway seed	Spices
174	174	2	Spices, cardamom, ground	Spices
175	175	2	Spices, celery seed	Spices
176	176	2	Spices, chervil, dried	Spices
177	177	2	Spices, chili powder	Spices
178	178	2	Spices, cinnamon, ground	Spices
179	179	2	Spices, cloves, ground	Spices
180	180	2	Spices, coriander leaf (cilantro), dried	Spices
181	181	2	Spices, coriander seed (cilantro)	Spices
182	182	2	Spices, cumin seed	Spices
183	183	2	Spices, curry powder	Spices
184	184	2	Spices, dill seed	Spices
185	185	2	Spices, dill weed, dried	Spices
186	186	2	Spices, fennel seed	Spices
187	187	2	Spices, fenugreek seed	Spices
188	188	2	Spices, garlic powder	Spices
189	189	2	Spices, ginger, ground	Spices
190	190	2	Spices, mace, ground	Spices
191	191	2	Spices, marjoram, dried	Spices
192	192	2	Spices, mustard seed, yellow	Spices
193	193	2	Spices, nutmeg, ground	Spices
194	194	2	Spices, onion powder	Spices
195	195	2	Spices, oregano, ground	Spices
196	196	2	Spices, paprika	Spices
197	197	2	Spices, parsley, dried	Spices
198	198	2	Spices, pepper, black	Spices
199	199	2	Spices, pepper, red or cayenne	Spices
200	200	2	spices, pepper, white	spices
201	201	2	Spices, poppy seed	Spices
202	202	2	Spices, poultry seasoning	Spices
203	203	2	Spices, pumpkin pie spice	Spices
204	204	2	Spices, rosemary, dried	Spices
205	205	2	Spices, saffron	Spices
206	206	2	Spices, sage, ground	Spices
207	207	2	Spices, savory, ground	Spices
209	209	2	Spices, tarragon, dried	Spices
210	210	2	Spices, thyme, dried	Spices
211	211	2	Spices, turmeric, ground	Spices
212	212	2	Basil, fresh	Miscellaneous
213	213	2	Spices, dill weed, fresh	Spices
214	214	2	Salt, table	Salt
215	215	2	Spices, thyme, fresh	Spices
216	216	2	Vanilla extract	Vanilla extract
217	217	2	Vanilla extract, imitation, with alcohol	Vanilla extract
218	218	2	Vanilla extract, imitation, without alcohol	Vanilla extract
219	219	20	Grains, barley, malt extract, dried	Miscellaneous
228	228	3	Babyfood, dinners, beef stroganoff, toddler, HEINZ	Miscellaneous
229	229	3	Babyfood, dinners, beef vegetable casserole, toddler HEINZ	Miscellaneous
232	232	3	Babyfood, baked products, teething biscuits	Miscellaneous
234	234	3	Babyfood, baked products, crackers, cheddar, HEINZ	Miscellaneous
237	237	3	Babyfood, dinners, country casserole with chicken, toddler, HEINZ	Miscellaneous
240	240	3	Babyfood, dinners, beef, pasta and vegetables, toddler, HEINZ	Miscellaneous
246	246	3	Babyfood, dinners, vegetables and chicken, junior, HEINZ	Miscellaneous
252	252	3	Babyfood, fruit juices, pear, HEINZ	Miscellaneous
255	255	3	Babyfood, fruits, bananas and applesauce, strained, HEINZ	Miscellaneous
257	257	3	Babyfood, dinners, lamb vegetable casserole, toddler, HEINZ	Miscellaneous
263	263	3	Babyfood, dinners, Spanish chicken with rice, toddler, HEINZ	Miscellaneous
269	269	3	Babyfood, vegetables, peas, junior, HEINZ	Miscellaneous
277	277	3	Babyfood, dinners, chicken caccciatore, toddler, HEINZ	Miscellaneous
278	278	3	Babyfood, cereals, nutrios, dry, toddlers, HEINZ	Miscellaneous
279	279	3	Babyfood, desserts, bumbleberry pie, toddler, HEINZ	Miscellaneous
282	282	3	Babyfood, desserts, traditional rice pudding, toddler, HEINZ	Miscellaneous
283	283	3	Babyfood, cereals, barley, dry, HEINZ	Miscellaneous
284	284	3	Babyfood, cereals, barley, with whole milk, HEINZ	Miscellaneous
285	285	3	Babyfood, cereals, mixed cereal, dry, HEINZ	Miscellaneous
286	286	3	Babyfood, cereals, mixed cereal, with whole milk, HEINZ	Miscellaneous
287	287	3	Babyfood, cereals, mixed cereal, with banana, dry, HEINZ	Miscellaneous
288	288	3	Babyfood, cereals, mixed cereal with banana, with whole milk, HEINZ	Miscellaneous
289	289	3	Babyfood, cereals, mixed cereal with fruit, dry, HEINZ	Miscellaneous
290	290	3	Babyfood, cereals, mixed cereal with fruit, prepared with whole milk, HEINZ	Miscellaneous
291	291	3	Babyfood, cereals, oatmeal, dry, HEINZ	Miscellaneous
292	292	3	Babyfood, cereals, oatmeal, with whole milk, HEINZ	Miscellaneous
293	293	3	Babyfood, cereals, rice, with apple, dry, HEINZ	Miscellaneous
294	294	3	Babyfood, cereals, rice, with apple, with whole milk, HEINZ	Miscellaneous
295	295	3	Babyfood, desserts, custard, strained, HEINZ	Miscellaneous
302	302	3	Babyfood, desserts, fruit salad, strained, HEINZ	Miscellaneous
305	305	3	Babyfood, desserts, tutti frutti, strained, HEINZ	Miscellaneous
307	307	3	Babyfood, dinners, alphabet beef, junior, HEINZ	Miscellaneous
309	309	3	Babyfood, dinners, beef stew, junior, HEINZ	Miscellaneous
310	310	3	Babyfood, dinners, chicken casserole with vegetables and noodles, strained	Miscellaneous
312	312	3	Babyfood, dinners, chicken casserole with vegetables and rice, HEINZ	Miscellaneous
313	313	3	Babyfood, dinners, chicken casserole with vegetables and rice, strained, HEINZ	Miscellaneous
314	314	3	Babyfood, dinners, ham and egg casserole, strained, HEINZ	Miscellaneous
316	316	3	Babyfood, dinners, turkey stew, junior, HEINZ	Miscellaneous
318	318	3	Babyfood, dinners, vegetables, beef and liver, strained HEINZ	Miscellaneous
319	319	3	Babyfood, dinners, vegetables, beef and spaghetti, strained, HEINZ	Miscellaneous
